"","id","ID","cycexp","G2_year","YOB","famfriends","cycling_test","walk_test","downtown_test","downtown_tor","traffic_type","turn_num","density"
"1069",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T7",1
"1070",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T8",1
"1071",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T9",1
"1072",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T10",1
"1073",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T11",1
"1074",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T12",1
"1075",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T13",1
"1076",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T14",1
"1077",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T15",1
"1078",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T16",1
"1079",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T17",1
"1080",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T18",1
"1081",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T1",1
"1082",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T2",2
"1083",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV"," T3",1
"1084",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T4",1
"1085",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T5",1
"1086",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T6",1
"1087",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T7",1
"1088",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T8",1.333333333
"1089",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV ","T9",1
"1090",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV ","T10",1.333333333
"1091",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T11",1
"1092",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T12",1
"1093",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T13",2
"1094",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T14",1
"1095",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T15",NA
"1096",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T16",NA
"1097",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T17",NA
"1098",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","MV","T18",NA
"1099",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T1",1
"1100",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T2",1
"1101",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T3",1
"1102",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T4",1
"1103",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T5",1
"1104",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T6",2.333333333
"1105",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T7",1
"1106",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T8",1
"1107",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T9",1
"1108",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T10",1
"1109",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T11",1
"1110",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T12",1
"1111",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T13",1
"1112",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T14",1
"1113",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T15",NA
"1114",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T16",NA
"1115",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T17",NA
"1116",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","PED","T18",NA
"1117",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T1",1
"1118",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T2",1
"1119",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T3",1
"1120",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T4",1
"1121",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T5",1
"1122",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T6",1
"1123",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T7",1
"1124",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T8",1.333333333
"1125",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T9",1
"1126",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T10",1
"1127",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T11",1
"1128",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T12",1
"1129",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T13",1
"1130",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T14",1
"1131",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T15",NA
"1132",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T16",NA
"1133",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T17",NA
"1134",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","CYC","T18",NA
"1135",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T1",1.333333333
"1136",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T2",3
"1137",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV"," T3",1
"1138",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T4",2
"1139",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T5",1
"1140",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T6",1
"1141",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T7",1.666666667
"1142",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T8",1
"1143",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV ","T9",1
"1144",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV ","T10",1
"1145",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T11",1
"1146",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T12",1.333333333
"1147",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T13",1.333333333
"1148",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T14",1.666666667
"1149",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T15",1
"1150",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T16",2
"1151",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T17",1
"1152",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","MV","T18",1
"1153",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T1",1
"1154",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T2",2
"1155",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T3",1
"1156",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T4",2
"1157",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T5",1
"1158",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T6",2
"1159",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T7",1.333333333
"1160",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T8",1
"1161",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T9",1
"1162",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T10",1
"1163",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T11",1
"1164",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T12",1
"1165",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T13",2
"1166",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T14",1.666666667
"1167",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T15",1.666666667
"1168",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T16",1
"1169",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T17",1
"1170",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","PED","T18",1
"1171",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T1",1
"1172",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T2",1
"1173",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T3",1
"1174",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T4",1
"1175",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T5",1
"1176",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T6",1
"1177",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T7",1
"1178",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T8",1
"1179",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T9",1
"1180",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T10",1
"1181",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T11",1
"1182",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T12",1
"1183",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T13",1
"1184",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T14",1
"1185",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T15",1
"1186",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T16",1
"1187",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T17",1
"1188",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","CYC","T18",1
"1189",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T1",3
"1190",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T2",3
"1191",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV"," T3",1
"1192",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T4",1
"1193",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T5",1
"1194",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T6",1
"1195",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T7",1
"1196",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T8",1.666666667
"1197",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV ","T9",1
"1198",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV ","T10",1
"1199",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T11",1
"1200",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T12",1.333333333
"1201",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T13",1
"1202",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T14",1
"1203",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T15",2.333333333
"1204",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T16",1
"1205",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T17",1
"1206",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","MV","T18",1
"1207",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T1",2
"1208",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T2",2
"1209",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T3",1
"1210",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T4",2
"1211",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T5",1
"1212",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T6",1
"1213",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T7",1
"1214",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T8",1
"1215",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T9",1.666666667
"1216",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T10",1
"1217",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T11",1
"1218",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T12",1
"1219",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T13",1
"1220",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T14",1.333333333
"1221",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T15",1
"1222",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T16",1
"1223",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T17",1.333333333
"1224",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","PED","T18",1
"1225",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T1",1
"1226",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T2",1
"1227",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T3",1
"1228",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T4",1
"1229",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T5",1
"1230",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T6",1
"1231",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T7",1
"1232",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T8",1
"1233",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T9",1
"1234",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T10",1
"1235",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T11",1
"1236",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T12",1
"1237",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T13",1
"1238",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T14",1
"1239",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T15",1
"1240",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T16",1
"1241",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T17",1
"1242",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","CYC","T18",1
"1243",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T1",1.666666667
"1244",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T2",1
"1245",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV"," T3",1
"1246",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T4",1
"1247",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T5",2.666666667
"1248",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T6",1
"1249",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T7",1
"1250",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T8",1.666666667
"1251",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV ","T9",1
"1252",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV ","T10",1
"1253",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T11",2
"1254",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T12",1
"1255",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T13",1
"1256",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T14",1
"1257",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T15",1
"1258",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T16",2
"1259",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T17",1
"1260",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","MV","T18",1
"1261",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T1",1
"1262",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T2",1
"1263",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T3",1
"1264",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T4",1
"1265",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T5",1
"1266",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T6",1
"1267",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T7",1
"1268",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T8",1
"1269",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T9",1
"1270",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T10",1
"1271",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T11",2
"1272",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T12",1
"1273",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T13",1
"1274",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T14",1
"1275",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T15",1.666666667
"1276",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T16",1
"1277",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T17",1
"1278",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","PED","T18",1
"1279",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T1",1
"1280",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T2",1
"1281",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T3",1
"1282",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T4",1
"1283",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T5",1
"1284",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T6",1
"1285",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T7",1
"1286",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T8",1
"1287",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T9",1
"1288",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T10",1
"1289",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T11",1
"1290",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T12",1
"1291",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T13",1
"1292",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T14",1
"1293",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T15",1
"1294",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T16",1.333333333
"1295",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T17",1
"1296",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","CYC","T18",1
"1297",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T1",1
"1298",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T2",2
"1299",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV"," T3",1
"1300",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T4",2
"1301",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T5",1
"1302",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T6",1
"1303",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T7",1
"1304",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T8",1
"1305",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV ","T9",1
"1306",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV ","T10",2
"1307",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T11",1.333333333
"1308",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T12",1.666666667
